1m0a.doma.lsc
Longitude = -70.8049deg Latitude = -30.1674deg
2025-04-23T23:45:36.941 09:11:17.34 05:30:05.942 -32:50:28.30 82.3546976741 -32.8144903418 
2025-04-28T03:44:43.530 13:26:49.31 12:42:06.845 -22:00:53.83 190.233344071 -21.8292619483 
2025-04-28T03:54:50.751 13:36:57.83 12:42:06.253 -22:00:55.00 190.233370888 -21.8292614356 
2025-04-28T06:49:53.561 16:32:29.51 16:57:45.757 +22:34:39.33 254.190350158 22.6114171601 
2025-04-28T06:53:13.241 16:35:50.06 16:57:45.577 +22:34:39.65 254.190343852 22.6113727032 
2025-04-28T06:56:30.271 16:39:07.36 16:57:45.459 +22:34:39.82 254.190353757 22.611420831 
2025-04-28T06:57:35.724 16:40:12.76 16:57:45.415 +22:34:39.49 254.190348685 22.6114044033 
2025-04-28T08:00:21.109 17:43:08.55 16:57:43.174 +22:34:42.17 254.190486815 22.6114542926 
2025-04-28T08:02:32.715 17:45:20.79 16:57:43.077 +22:34:42.67 254.190461791 22.6114370015 
2025-04-28T08:24:37.381 18:07:28.76 16:57:42.351 +22:34:44.38 254.19053166 22.6114553096 
2025-04-28T08:31:12.062 18:14:05.01 16:57:42.186 +22:34:45.17 254.190571774 22.6114611579 
2025-04-28T08:15:44.756 17:58:34.61 16:57:42.618 +22:34:44.18 254.190463143 22.611458681 
2025-04-28T05:50:38.937 15:33:04.97 16:57:49.738 +22:34:42.33 254.190277872 22.6114157177 
2025-04-28T05:51:46.032 15:34:12.32 16:57:49.660 +22:34:42.19 254.190277095 22.6114185596 
2025-04-28T06:09:19.560 15:51:48.63 16:57:48.201 +22:34:41.02 254.190279634 22.6114217541 
2025-04-28T06:10:25.459 15:52:55.14 16:57:48.122 +22:34:40.62 254.190322896 22.6113804174 
2025-04-28T06:12:36.924 15:55:07.06 16:57:47.986 +22:34:41.30 254.190311343 22.6113990207 
2025-04-28T06:19:10.571 16:01:41.88 16:57:47.490 +22:34:40.85 254.190303941 22.6114334245 
2025-04-28T06:22:29.427 16:05:00.90 16:57:47.303 +22:34:40.76 254.190321266 22.611411701 
2025-04-28T06:21:22.908 16:03:54.07 16:57:47.369 +22:34:40.99 254.190304698 22.6114158388 
2025-04-28T06:24:41.218 16:07:13.00 16:57:47.153 +22:34:41.19 254.190322623 22.6114423163 
2025-04-28T06:25:47.132 16:08:19.04 16:57:47.077 +22:34:40.92 254.190348278 22.6114088829 
2025-04-28T06:31:16.544 16:13:49.51 16:57:46.748 +22:34:40.62 254.190315458 22.6114157666 
2025-04-28T06:32:22.149 16:14:55.52 16:57:46.684 +22:34:40.61 254.19034455 22.6114288772 
2025-04-28T08:44:18.122 18:27:12.68 17:06:25.083 -22:04:38.31 256.250804269 -22.0002849689 
2025-04-28T09:00:00.367 18:42:57.67 20:46:48.591 -31:18:32.36 311.289730145 -31.3415381063 
2025-04-28T09:00:45.702 18:43:43.19 20:46:48.481 -31:18:32.15 311.289962088 -31.3416166128 
2025-04-28T23:47:32.869 09:32:56.09 08:36:15.035 +11:26:30.29 128.731656364 11.5299387369 
2025-04-29T00:01:11.980 09:46:37.37 08:36:13.422 +11:26:32.16 128.731627879 11.5299688541 
2025-04-29T00:02:15.131 09:47:40.81 08:36:13.322 +11:26:32.16 128.731658137 11.529924187 
2025-04-30T09:22:33.446 19:13:27.35 19:11:26.282 -63:53:42.31 287.35208958 -63.8360968205 
2025-04-30T09:26:35.098 19:17:29.88 19:11:25.840 -63:53:41.75 287.352720949 -63.8359483228 
2025-04-23T23:04:33.290 08:30:06.50 08:09:51.902 -24:02:52.51 122.216582296 -23.922698469 
2025-04-24T03:47:52.478 13:14:12.73 11:43:10.115 -21:56:43.32 175.516624253 -21.7560901172 
2025-04-24T03:55:39.866 13:22:00.92 11:43:09.665 -21:56:42.31 175.516619963 -21.7560915685 
2025-04-24T03:59:34.684 13:25:56.27 11:43:09.426 -21:56:41.89 175.516661308 -21.7561119985 
2025-04-24T04:00:34.601 13:26:56.45 11:43:09.377 -21:56:41.88 175.516674799 -21.7560576612 
2025-04-24T03:39:07.017 13:05:25.13 11:43:10.674 -21:56:45.04 175.516628435 -21.7561134835 
2025-04-24T04:01:31.687 13:27:53.88 11:43:09.305 -21:56:41.88 175.516603872 -21.7561309522 
2025-04-24T04:04:29.178 13:30:51.83 11:43:09.151 -21:56:40.94 175.516640218 -21.7560714051 
2025-04-24T04:07:28.347 13:33:51.33 11:43:08.974 -21:56:41.27 175.516656373 -21.7561357382 
2025-04-24T04:11:24.158 13:37:48.03 11:43:08.774 -21:56:40.42 175.516635942 -21.7560997737 
2025-04-24T04:22:12.913 13:48:38.35 11:43:08.328 -21:56:39.32 175.516683752 -21.7561290968 
2025-04-24T04:25:06.362 13:51:32.72 11:43:08.221 -21:56:38.62 175.516675435 -21.7561663038 
2025-04-24T06:41:28.533 16:08:26.05 15:33:17.917 -34:25:12.36 232.951782843 -34.2717606681 
2025-04-24T06:41:55.561 16:08:53.19 15:33:17.851 -34:25:12.50 232.951710981 -34.2718059314 
2025-04-24T06:44:38.953 16:11:36.86 15:33:17.509 -34:25:12.32 232.951750089 -34.271808978 
2025-04-24T06:49:39.587 16:16:38.07 15:33:16.913 -34:25:11.69 232.951727718 -34.2717529696 
2025-04-24T06:52:22.526 16:19:21.48 15:33:16.603 -34:25:11.52 232.951762829 -34.271788513 
2025-04-24T06:52:50.077 16:19:48.91 15:33:16.554 -34:25:11.48 232.951707652 -34.2717648184 
2025-04-24T06:57:48.831 16:24:48.75 15:33:15.995 -34:25:10.96 232.95177014 -34.2717693403 
2025-04-24T06:58:43.187 16:25:43.39 15:33:15.883 -34:25:10.85 232.951721703 -34.2717760293 
2025-04-24T07:00:04.853 16:27:05.17 15:33:15.768 -34:25:10.37 232.951824948 -34.2717813716 
2025-04-24T07:00:59.460 16:28:00.06 15:33:15.650 -34:25:10.39 232.951703342 -34.2717661563 
2025-04-24T05:45:04.543 15:11:43.76 11:43:05.461 -21:56:17.16 175.5166887 -21.7561193287 
2025-04-24T04:46:33.533 14:13:02.97 11:43:07.334 -21:56:34.16 175.516657428 -21.7561323067 
2025-04-24T04:52:26.782 14:18:57.27 11:43:07.097 -21:56:32.49 175.516669813 -21.7561360665 
2025-04-24T04:51:28.698 14:17:58.85 11:43:07.153 -21:56:33.04 175.516676893 -21.7561607613 
2025-04-24T04:53:27.802 14:19:58.46 11:43:07.061 -21:56:32.22 175.516653436 -21.7561168056 
2025-04-24T05:01:14.702 14:27:46.50 11:43:06.800 -21:56:30.22 175.516662744 -21.7561154259 
2025-04-24T05:20:40.943 14:47:15.96 11:43:06.217 -21:56:24.61 175.516652829 -21.7561405937 
2025-04-24T05:22:37.346 14:49:12.63 11:43:06.197 -21:56:24.63 175.516658488 -21.7561302242 
2025-04-24T05:31:22.994 14:58:00.08 11:43:05.883 -21:56:21.52 175.516698208 -21.7561638345 
2025-04-24T05:33:21.106 14:59:58.13 11:43:05.816 -21:56:20.57 175.516694634 -21.75612242 
2025-04-24T07:06:52.547 16:33:54.11 15:33:15.061 -34:25:09.63 232.951751423 -34.2717785171 
2025-04-24T07:09:08.605 16:36:10.83 15:33:14.847 -34:25:09.53 232.951749963 -34.2718112146 
2025-04-24T07:10:03.378 16:37:05.50 15:33:14.781 -34:25:09.06 232.951747478 -34.2717519805 
2025-04-24T07:11:25.388 16:38:27.71 15:33:14.650 -34:25:09.07 232.951758269 -34.2717893371 
2025-04-24T07:21:57.957 16:49:01.75 15:33:13.716 -34:25:06.25 232.95176161 -34.2718105018 
2025-04-24T07:21:30.697 16:48:34.51 15:33:13.764 -34:25:06.36 232.951782058 -34.2717866027 
2025-04-24T07:24:41.271 16:51:45.92 15:33:13.485 -34:25:05.59 232.951786411 -34.2717659753 
2025-04-24T07:25:35.705 16:52:40.46 15:33:13.381 -34:25:05.15 232.951716096 -34.2717470934 
2025-04-24T07:26:57.355 16:54:02.18 15:33:13.297 -34:25:05.01 232.951806764 -34.2717791801 
2025-04-24T07:29:13.405 16:56:18.47 15:33:13.098 -34:25:04.55 232.951792154 -34.2717713958 
2025-04-24T07:29:41.054 16:56:46.27 15:33:13.066 -34:25:04.54 232.95177346 -34.2717827706 
2025-04-24T07:35:34.634 17:02:41.16 15:33:12.571 -34:25:04.59 232.951818745 -34.2717748388 
2025-04-24T07:37:23.918 17:04:30.40 15:33:12.396 -34:25:04.21 232.951856381 -34.2717989578 
2025-04-24T07:50:07.276 17:17:16.21 15:33:11.365 -34:25:02.00 232.951764385 -34.2718113898 
2025-04-24T07:52:23.252 17:19:32.49 15:33:11.208 -34:25:01.52 232.951790373 -34.2717762124 
2025-04-24T07:52:50.369 17:19:59.66 15:33:11.178 -34:25:01.36 232.951724769 -34.2717679839 
2025-04-24T07:56:32.860 17:23:42.31 15:33:10.935 -34:25:00.45 232.951755864 -34.2717666885 
2025-04-24T07:58:21.697 17:25:32.00 15:33:10.810 -34:25:00.09 232.951785604 -34.2717663371 
2025-04-24T07:40:35.231 17:07:42.01 15:33:12.138 -34:25:03.75 232.951779597 -34.2717963161 
2025-04-24T07:41:02.342 17:08:09.27 15:33:12.098 -34:25:03.56 232.951817448 -34.2717759877 
2025-04-24T07:43:18.123 17:10:25.76 15:33:11.918 -34:25:03.12 232.951826365 -34.271794827 
2025-04-24T07:46:55.857 17:14:03.96 15:33:11.634 -34:25:02.46 232.951759847 -34.2717909601 
2025-04-24T07:47:23.130 17:14:31.23 15:33:11.607 -34:25:02.31 232.951822683 -34.2717652196 
2025-04-24T02:46:30.257 12:12:40.37 11:43:15.594 -21:56:51.25 175.516649149 -21.7561637312 
2025-04-24T02:50:23.827 12:16:34.51 11:43:15.064 -21:56:50.82 175.516707147 -21.7561111799 
2025-04-24T02:54:16.989 12:20:28.28 11:43:14.621 -21:56:50.37 175.516679038 -21.756141065 
2025-04-24T02:55:13.580 12:21:24.85 11:43:14.490 -21:56:50.36 175.516633637 -21.7561858687 
2025-04-24T02:57:09.897 12:23:21.49 11:43:14.296 -21:56:50.22 175.516630631 -21.7561720424 
2025-04-24T03:03:07.255 12:29:19.61 11:43:13.640 -21:56:49.51 175.516604839 -21.7561706371 
2025-04-24T03:04:07.284 12:30:19.99 11:43:13.558 -21:56:49.56 175.516664045 -21.7561562166 
2025-04-24T03:11:55.867 12:38:09.60 11:43:12.785 -21:56:48.89 175.51663571 -21.7561617168 
2025-04-24T03:13:51.981 12:40:06.22 11:43:12.599 -21:56:48.98 175.516620223 -21.7561599164 
2025-04-24T03:15:47.522 12:42:02.50 11:43:12.447 -21:56:48.50 175.516638563 -21.7561544098 
2025-04-24T03:19:40.575 12:45:55.58 11:43:12.071 -21:56:48.80 175.516627878 -21.7561649998 
2025-04-24T03:26:27.538 12:52:43.95 11:43:11.556 -21:56:48.60 175.516637298 -21.7560879725 
2025-04-24T03:29:24.099 12:55:41.30 11:43:11.267 -21:56:46.86 175.516648619 -21.7560922541 
2025-04-24T03:34:14.391 13:00:32.20 11:43:10.950 -21:56:45.86 175.516618999 -21.7561575412 
2025-04-24T08:12:03.016 17:39:14.65 15:33:10.099 -34:24:56.47 232.951831724 -34.2717808694 
2025-04-24T08:11:35.796 17:38:48.19 15:33:10.121 -34:24:56.46 232.951787396 -34.2717580033 
2025-04-24T08:12:58.029 17:40:10.28 15:33:10.038 -34:24:56.33 232.951724915 -34.2717937693 
2025-04-24T08:13:25.171 17:40:37.53 15:33:10.015 -34:24:56.09 232.951751582 -34.2717762243 
2025-04-24T08:22:31.448 17:49:45.20 15:33:09.623 -34:24:53.89 232.951702691 -34.2717497699 
2025-04-24T08:30:15.434 17:57:30.44 15:33:09.282 -34:24:51.82 232.951792376 -34.2717852444 
2025-04-24T08:30:43.480 17:57:58.51 15:33:09.271 -34:24:51.85 232.951763383 -34.2718506323 
2025-04-24T08:34:48.220 18:02:04.46 15:33:09.096 -34:24:50.10 232.951803229 -34.2717861022 
2025-04-24T08:38:25.801 18:05:42.31 15:33:08.926 -34:24:48.61 232.951803804 -34.2717877597 
2025-04-24T08:48:25.101 18:15:43.31 15:33:08.462 -34:24:45.27 232.951799903 -34.2718074092 
2025-04-24T08:50:41.707 18:18:00.12 15:33:08.389 -34:24:44.13 232.951832529 -34.2717905183 
2025-04-24T08:51:08.909 18:18:27.51 15:33:08.354 -34:24:44.35 232.951777866 -34.2717699796 
2025-04-24T08:51:36.605 18:18:55.08 15:33:08.346 -34:24:44.36 232.951795259 -34.2718034869 
2025-04-24T08:56:09.063 18:23:28.79 15:33:08.185 -34:24:42.37 232.951833291 -34.2718103314 
2025-04-24T08:58:03.391 18:25:23.33 15:33:08.127 -34:24:41.56 232.951812631 -34.2717640545 
2025-04-24T08:58:57.891 18:26:17.64 15:33:08.084 -34:24:41.26 232.951821167 -34.2718107052 
2025-04-24T09:00:19.845 18:27:39.57 15:33:08.039 -34:24:40.65 232.951775982 -34.2717790359 
2025-04-24T09:02:08.887 18:29:29.09 15:33:07.999 -34:24:39.95 232.951818908 -34.2717649764 
2025-04-24T08:43:24.989 18:10:42.25 15:33:08.712 -34:24:46.81 232.95173457 -34.2718533173 
2025-04-24T08:43:52.282 18:11:09.81 15:33:08.678 -34:24:46.52 232.951819224 -34.2717621842 
2025-04-24T08:44:19.491 18:11:36.90 15:33:08.662 -34:24:46.48 232.951732255 -34.2717835362 
2025-04-24T08:47:03.712 18:14:21.69 15:33:08.535 -34:24:45.95 232.95187504 -34.2717825634 
2025-04-23T23:40:04.560 09:05:43.86 05:30:06.183 -32:50:30.59 82.3526558486 -32.8149431029 
2025-04-23T23:44:05.972 09:09:45.67 05:30:06.009 -32:50:28.93 82.3538172565 -32.8146537318 
2025-04-24T07:59:43.339 17:26:53.67 15:33:10.720 -34:24:59.46 232.951786565 -34.2717701177 
2025-04-24T08:05:10.624 17:32:21.26 15:33:10.439 -34:24:58.18 232.951770986 -34.2717490744 
2025-04-24T08:04:43.409 17:31:54.51 15:33:10.468 -34:24:58.35 232.951796351 -34.2717695082 
2025-04-24T08:09:18.549 17:36:30.51 15:33:10.233 -34:24:57.13 232.951804753 -34.2717576818 
2025-04-24T07:59:16.126 17:26:26.14 15:33:10.751 -34:24:59.45 232.95175858 -34.2717565772 
2025-04-26T23:03:16.539 08:40:39.60 08:04:24.377 -34:03:30.20 120.893310984 -33.925206353 
2025-04-27T23:01:16.904 08:42:36.19 08:14:12.097 -31:03:07.59 123.326438597 -30.9152028431 
2025-04-27T23:10:50.087 08:52:10.64 09:28:33.237 -33:10:33.43 141.8812107 -33.0015120948 
2025-04-27T23:22:56.319 09:04:19.00 12:42:26.585 -22:00:51.35 190.233214959 -21.8292763775 
2025-04-27T23:25:27.597 09:06:50.90 12:42:26.224 -22:00:51.03 190.233255307 -21.8293584621 
2025-04-28T01:04:04.390 10:45:43.33 12:42:18.597 -22:00:53.55 190.233157361 -21.8292916793 
2025-04-28T01:05:19.950 10:46:59.58 12:42:18.524 -22:00:53.16 190.233160136 -21.8292652689 
2025-04-28T01:06:35.736 10:48:15.11 12:42:18.458 -22:00:52.89 190.233178905 -21.8291500687 
2025-04-28T01:10:23.046 10:52:03.20 12:42:18.206 -22:00:52.78 190.233197952 -21.8292204484 
2025-04-28T01:14:09.693 10:55:50.74 12:42:17.964 -22:00:52.97 190.233217281 -21.8292584958 
2025-04-28T01:21:45.362 11:03:27.22 12:42:17.395 -22:00:53.07 190.23319545 -21.8292643678 
2025-04-28T01:24:16.812 11:05:59.64 12:42:17.201 -22:00:53.30 190.233247181 -21.82925981 
2025-04-28T01:26:49.016 11:08:31.81 12:42:17.050 -22:00:53.69 190.233233942 -21.829234331 
2025-04-28T00:48:48.051 10:30:24.53 12:42:19.700 -22:00:52.27 190.233190065 -21.8292748276 
2025-04-28T00:55:10.905 10:36:48.80 12:42:19.250 -22:00:53.00 190.233165858 -21.829323766 
2025-04-28T00:59:00.441 10:40:38.89 12:42:18.970 -22:00:53.71 190.233187163 -21.8293127412 
2025-04-28T01:38:10.026 11:19:55.00 12:42:16.142 -22:00:53.67 190.233222869 -21.8292241974 
2025-04-27T03:59:11.033 13:37:22.62 16:15:17.867 -22:29:39.66 243.411128635 -22.3826790534 
2025-04-27T23:55:44.614 09:37:12.59 12:42:22.830 -22:00:48.93 190.233178742 -21.8292820135 
2025-04-28T00:00:48.404 09:42:17.34 12:42:22.415 -22:00:49.65 190.233136426 -21.8292928271 
2025-04-28T01:55:52.599 11:37:40.32 12:42:14.578 -22:00:55.07 190.233268501 -21.8292415427 
2025-04-28T01:58:23.985 11:40:12.36 12:42:14.364 -22:00:55.26 190.233276552 -21.8292493428 
2025-04-28T02:00:55.011 11:42:43.10 12:42:14.171 -22:00:55.47 190.233247856 -21.8292623277 
2025-04-28T02:02:10.489 11:43:59.31 12:42:14.052 -22:00:55.71 190.233249612 -21.8292664331 
2025-04-28T02:05:57.084 11:47:46.77 12:42:13.729 -22:00:56.32 190.23325573 -21.8291734209 
2025-04-28T02:09:44.722 11:51:34.45 12:42:13.413 -22:00:56.08 190.233244815 -21.8292598597 
2025-04-28T02:14:48.186 11:56:38.62 12:42:12.967 -22:00:56.29 190.233276177 -21.8292558712 
2025-04-28T00:17:14.036 09:58:45.29 12:42:21.331 -22:00:50.23 190.233109762 -21.8293093146 
2025-04-28T00:15:58.474 09:57:29.98 12:42:21.427 -22:00:50.04 190.233168604 -21.8293021202 
2025-04-28T00:18:29.534 10:00:01.41 12:42:21.279 -22:00:50.40 190.233129266 -21.8292749776 
2025-04-28T00:19:44.987 10:01:16.81 12:42:21.218 -22:00:50.13 190.233111552 -21.8292821201 
2025-04-28T00:23:32.339 10:05:05.11 12:42:21.065 -22:00:50.52 190.233131809 -21.8292738761 
2025-04-28T00:28:34.549 10:10:07.76 12:42:20.842 -22:00:50.68 190.233137489 -21.8293064339 
2025-04-28T00:41:12.161 10:22:47.72 12:42:20.169 -22:00:50.43 190.23316891 -21.8292661727 
2025-04-28T00:44:58.722 10:26:34.94 12:42:19.947 -22:00:51.55 190.233170113 -21.8292633433 
2025-04-28T02:21:06.217 12:02:58.18 12:42:12.392 -22:00:56.38 190.23326793 -21.8292610584 
2025-04-28T02:52:54.059 12:34:50.58 12:42:10.191 -22:00:56.93 190.233261091 -21.8293028973 
2025-04-28T02:55:25.492 12:37:23.22 12:42:10.015 -22:00:56.85 190.233312434 -21.8292845158 
2025-04-28T02:56:40.985 12:38:38.55 12:42:09.941 -22:00:56.65 190.233300965 -21.8292733994 
2025-04-28T03:02:59.928 12:44:58.67 12:42:09.512 -22:00:56.60 190.233316337 -21.8292904314 
2025-04-28T03:08:05.129 12:50:04.48 12:42:09.166 -22:00:55.96 190.233333476 -21.8292356056 
2025-04-28T03:15:38.897 12:57:39.66 12:42:08.672 -22:00:55.09 190.233300594 -21.8291664745 
2025-04-28T03:29:34.740 13:11:37.78 12:42:07.780 -22:00:54.87 190.233306009 -21.8293145364 
2025-04-28T03:34:38.132 13:16:42.30 12:42:07.472 -22:00:54.60 190.233373919 -21.8292387561 
2025-04-28T03:35:53.700 13:17:58.07 12:42:07.385 -22:00:54.92 190.233367404 -21.8292657017 
2025-04-28T07:27:23.471 17:10:05.54 16:57:44.400 +22:34:40.64 254.190434146 22.6114310529 
2025-04-28T07:36:11.309 17:18:54.93 16:57:44.051 +22:34:40.89 254.190399487 22.6113978696 
2025-04-28T07:54:51.374 17:37:37.74 16:57:43.370 +22:34:41.71 254.190449553 22.6113861534 
2025-04-28T07:37:16.885 17:20:00.56 16:57:44.036 +22:34:40.72 254.190396857 22.6114017005 
2025-04-28T07:38:22.451 17:21:06.57 16:57:43.995 +22:34:40.58 254.190402062 22.6113667525 
2025-04-26T02:36:37.979 12:10:39.30 11:59:02.546 -38:12:43.69 179.46515238 -38.0016231286 
2025-04-27T03:54:56.614 13:33:07.14 16:15:18.513 -22:29:40.39 243.411309042 -22.3827627969 
2025-04-28T23:14:56.039 09:00:13.83 06:34:44.107 +04:51:19.09 98.3766107679 4.87761077532 
2025-04-28T23:39:11.666 09:24:33.48 08:36:16.202 +11:26:29.85 128.731613201 11.5299314554 
2025-04-28T02:23:37.143 12:05:29.59 12:42:12.181 -22:00:56.49 190.233229019 -21.82925256 
2025-04-28T02:28:39.405 12:10:32.48 12:42:11.730 -22:00:56.72 190.233290919 -21.8292781032 
2025-04-28T02:41:30.246 12:23:25.41 12:42:10.809 -22:00:56.44 190.233289726 -21.8292234524 
2025-04-28T05:39:42.074 15:22:06.56 16:57:50.695 +22:34:43.10 254.19024856 22.6113831357 
2025-04-28T06:43:19.339 16:25:54.16 16:57:46.022 +22:34:40.26 254.190310021 22.6114040063 
2025-04-28T10:11:11.905 19:54:21.02 20:24:55.354 -38:59:25.36 305.827377291 -39.0046675434 
2025-04-28T09:02:16.763 18:45:14.43 20:46:48.266 -31:18:32.91 311.29034722 -31.3415096054 
2025-04-28T09:06:06.380 18:49:04.96 20:46:47.720 -31:18:32.69 311.290248566 -31.3416869312 
2025-04-28T09:27:26.113 19:10:28.23 22:41:58.663 +03:27:28.74 340.139804554 3.34037818514 
2025-04-28T09:31:21.596 19:14:24.02 22:41:58.181 +03:27:29.29 340.139784507 3.34037748353 
2025-04-28T05:09:52.689 14:52:12.14 16:57:53.953 +22:34:40.35 254.19033327 22.6113606647 
2025-04-28T05:13:10.620 14:55:30.74 16:57:53.504 +22:34:40.44 254.190244414 22.6113449328 
2025-04-28T05:16:27.305 14:58:47.75 16:57:53.140 +22:34:41.15 254.190178656 22.6113338899 
2025-04-28T05:28:35.459 15:10:58.43 16:57:51.854 +22:34:42.78 254.190313701 22.6114238518 
2025-04-29T00:08:32.160 09:53:58.64 08:36:12.752 +11:26:31.29 128.731679313 11.5299328097 
2025-04-29T00:12:42.781 09:58:10.14 08:36:12.329 +11:26:31.34 128.731748655 11.5299573427 
2025-04-29T00:20:01.761 10:05:30.46 08:36:11.583 +11:26:31.09 128.731652592 11.5299157798 
2025-04-29T00:25:14.905 10:10:44.43 08:36:11.231 +11:26:32.49 128.731683633 11.5299232369 
2025-04-29T00:50:18.891 10:35:52.36 08:36:09.957 +11:26:37.14 128.731720193 11.5299004018 
2025-04-29T00:53:26.677 10:39:00.80 08:36:09.777 +11:26:38.04 128.731651523 11.529968039 
2025-04-29T00:56:34.671 10:42:09.15 08:36:09.650 +11:26:38.75 128.731682868 11.5299406971 
2025-04-29T01:07:06.727 10:52:42.74 08:36:09.072 +11:26:40.53 128.731734386 11.5298863015 
2025-04-29T01:14:27.420 11:00:05.18 08:36:08.787 +11:26:42.41 128.731662562 11.5299602079 
2025-04-29T01:16:33.497 11:02:11.39 08:36:08.743 +11:26:42.94 128.731721947 11.5299310724 
2025-04-29T01:18:38.490 11:04:16.50 08:36:08.646 +11:26:43.60 128.731680511 11.5299111917 
2025-04-29T01:30:06.486 11:15:46.83 08:36:08.312 +11:26:45.38 128.731677302 11.5299809043 
2025-04-29T01:33:14.555 11:18:55.15 08:36:08.245 +11:26:46.34 128.731656424 11.5299390804 
2025-04-29T01:46:52.225 11:32:35.08 08:36:08.221 +11:26:53.01 128.731729831 11.5299898178 
2025-04-29T01:51:02.699 11:36:46.27 08:36:08.136 +11:26:54.48 128.73179077 11.5299928926 
2025-04-29T01:54:10.847 11:39:54.68 08:36:07.943 +11:26:53.99 128.731720274 11.5300339505 
2025-04-29T01:55:13.486 11:40:57.97 08:36:07.908 +11:26:54.72 128.731713824 11.5299800621 
2025-04-29T01:57:18.206 11:43:02.91 08:36:07.864 +11:26:55.15 128.731711355 11.5299752533 
2025-04-29T01:58:22.249 11:44:06.70 08:36:07.865 +11:26:55.48 128.731680143 11.529955124 
2025-04-29T02:00:27.478 11:46:12.75 08:36:07.946 +11:26:57.43 128.731638731 11.5299465465 
2025-04-29T02:01:30.012 11:47:15.44 08:36:07.980 +11:26:58.25 128.731735833 11.5299294226 
2025-04-29T02:03:37.010 11:49:22.72 08:36:08.020 +11:26:59.68 128.731738636 11.5299506188 
2025-04-29T02:19:16.574 12:05:05.02 08:36:07.914 +11:27:06.29 128.731776914 11.5299756233 
2025-04-29T02:22:24.835 12:08:13.29 08:36:07.873 +11:27:08.06 128.731596739 11.5299422591 
2025-04-29T02:23:27.438 12:09:16.46 08:36:07.856 +11:27:08.71 128.731730479 11.5299895556 
2025-04-29T02:07:47.191 11:53:33.25 08:36:07.827 +11:27:00.29 128.731698222 11.5299728242 
2025-04-29T02:33:55.823 12:19:45.84 08:36:07.648 +11:27:12.88 128.731746493 11.530029117 
2025-04-29T02:32:51.477 12:18:42.14 08:36:07.647 +11:27:12.41 128.731772008 11.5300519212 
2025-04-26T04:49:25.375 14:23:57.45 13:51:09.287 -13:23:14.74 207.469744646 -13.2227507934 
2025-04-26T04:49:47.537 14:24:19.77 13:51:09.236 -13:23:14.68 207.4697277 -13.2227287135 
2025-04-26T04:50:31.772 14:25:03.22 13:51:09.153 -13:23:14.68 207.469651624 -13.2227734408 
2025-04-26T04:54:19.658 14:28:52.37 13:51:08.742 -13:23:14.50 207.469760044 -13.2227447428 
2025-04-26T04:55:48.582 14:30:21.47 13:51:08.579 -13:23:14.22 207.469733987 -13.2227252597 
2025-04-26T04:56:32.947 14:31:06.04 13:51:08.511 -13:23:14.22 207.469737332 -13.2227486095 
2025-04-26T04:58:45.806 14:33:19.15 13:51:08.283 -13:23:13.98 207.469737462 -13.2227298867 
2025-04-26T03:13:11.119 12:47:18.59 11:41:09.109 -33:12:01.63 175.003853648 -33.0015127573 
2025-04-26T03:31:37.955 13:05:48.10 15:59:52.934 -23:25:54.91 239.555778344 -23.3103063821 
2025-04-26T03:56:25.531 13:30:40.26 16:26:50.732 -23:18:56.75 246.292810594 -23.2091507169 
2025-04-26T04:01:38.768 13:35:54.00 16:26:50.092 -23:18:56.80 246.292881257 -23.2091525438 
